"Station","Code","Trap code","Coord.","Longitude","Latitude","Alt.","Date","Period","Fraction","Number","Dry weights (g)","Comments","Status"
"WB61NE3","ALF","WB61NE33","N32.68646 W2.25523",NA,NA,1527,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WB61NE3","ALF","WB61NE33","N32.68646 W2.25523",NA,NA,1527,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WB61NE3","ALF","WB61NE34","N32.68683 W2.25578",NA,NA,1525,"7/10/2017","June","Messor",0,0,NA,"WT"
"WB61NE3","ALF","WB61NE34","N32.68683 W2.25578",NA,NA,1525,"7/10/2017","June","Other",NA,0.13065,NA,"WT"
"WB61NE3","ALF","WB61NE34","N32.68683 W2.25578",NA,NA,1525,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WB61NE3","ALF","WB61NE34","N32.68683 W2.25578",NA,NA,1525,"7/10/2017","June","Tenebrionidae Other",5,0.11495,NA,"WT"
"WB61NE4","ALF","WB61NE41","N32.68205 W2.29343",NA,NA,1463,"7/10/2017","June","Messor",0,0,NA,"WT"
"WB61NE4","ALF","WB61NE41","N32.68205 W2.29343",NA,NA,1463,"7/10/2017","June","Other",NA,0.14744,NA,"WT"
"WB61NE4","ALF","WB61NE41","N32.68205 W2.29343",NA,NA,1463,"7/10/2017","June","Tenebrionidae Diet",1,0.1108,NA,"WT"
"WB61NE4","ALF","WB61NE41","N32.68205 W2.29343",NA,NA,1463,"7/10/2017","June","Tenebrionidae Other",5,0.07376,NA,"WT"
"WB61NE4","ALF","WB61NE422","N32.68205 W2.29284",NA,NA,1460,"7/10/2017","June","Messor",1,0.00175,NA,"WT"
"WB61NE4","ALF","WB61NE422","N32.68205 W2.29284",NA,NA,1460,"7/10/2017","June","Other",NA,0.04619,NA,"WT"
"WB61NE4","ALF","WB61NE422","N32.68205 W2.29284",NA,NA,1460,"7/10/2017","June","Tenebrionidae Diet",1,0.0768,NA,"WT"
"WB61NE4","ALF","WB61NE422","N32.68205 W2.29284",NA,NA,1460,"7/10/2017","June","Tenebrionidae Other",23,0.46756,NA,"WT"
"WB61NE4","ALF","WB61NE43","N32.68156 W2.29300",NA,NA,1463,"7/10/2017","June","Messor",1,0.00112,NA,"WT"
"WB61NE4","ALF","WB61NE43","N32.68156 W2.29300",NA,NA,1463,"7/10/2017","June","Other",NA,0.1913,NA,"WT"
"WB61NE4","ALF","WB61NE43","N32.68156 W2.29300",NA,NA,1463,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WB61NE4","ALF","WB61NE43","N32.68156 W2.29300",NA,NA,1463,"7/10/2017","June","Tenebrionidae Other",14,0.28896,NA,"WT"
"WB61NE4","ALF","WB61NE44","N32.68159 W2.29362",NA,NA,1457,"7/10/2017","June","Messor",0,0,NA,"WT"
"WB61NE4","ALF","WB61NE44","N32.68159 W2.29362",NA,NA,1457,"7/10/2017","June","Other",NA,0.9385,NA,"WT"
"WB61NE4","ALF","WB61NE44","N32.68159 W2.29362",NA,NA,1457,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WB61NE4","ALF","WB61NE44","N32.68159 W2.29362",NA,NA,1457,"7/10/2017","June","Tenebrionidae Other",5,0.1215,NA,"WT"
"WB61NE5","ALF","WB61NE51","N32.69328 W2.27979",NA,NA,1462,"7/10/2017","June","Messor",13,0.02033,NA,"WT"
"WB61NE5","ALF","WB61NE51","N32.69328 W2.27979",NA,NA,1462,"7/10/2017","June","Other",NA,0.21745,NA,"WT"
"WB61NE5","ALF","WB61NE51","N32.69328 W2.27979",NA,NA,1462,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WB61NE5","ALF","WB61NE51","N32.69328 W2.27979",NA,NA,1462,"7/10/2017","June","Tenebrionidae Other",11,0.2098,NA,"WT"
"WB61NE5","ALF","WB61NE52","N32.69320 W2.27930",NA,NA,1464,"7/10/2017","June","Messor",1,0.0011,NA,"WT"
"WB61NE5","ALF","WB61NE52","N32.69320 W2.27930",NA,NA,1464,"7/10/2017","June","Other",NA,0.0729,NA,"WT"
"WB61NE5","ALF","WB61NE52","N32.69320 W2.27930",NA,NA,1464,"7/10/2017","June","Tenebrionidae Diet",2,0.13413,NA,"WT"
"WB61NE5","ALF","WB61NE52","N32.69320 W2.27930",NA,NA,1464,"7/10/2017","June","Tenebrionidae Other",2,0.03035,NA,"WT"
"WB61NE5","ALF","WB61NE53","N32.69281 W2.27926",NA,NA,1463,"7/10/2017","June","Messor",4,0.00348,NA,"WT"
"WB61NE5","ALF","WB61NE53","N32.69281 W2.27926",NA,NA,1463,"7/10/2017","June","Other",NA,1.37262,NA,"WT"
"WB61NE5","ALF","WB61NE53","N32.69281 W2.27926",NA,NA,1463,"7/10/2017","June","Tenebrionidae Diet",1,0.0926,NA,"WT"
"WB61NE5","ALF","WB61NE53","N32.69281 W2.27926",NA,NA,1463,"7/10/2017","June","Tenebrionidae Other",9,0.19688,NA,"WT"
"WB61NE5","ALF","WB61NE54","N32.69286 W2.27998",NA,NA,1463,"7/10/2017","June","Messor",23,0.04042,NA,"WT"
"WB61NE5","ALF","WB61NE54","N32.69286 W2.27998",NA,NA,1463,"7/10/2017","June","Other",NA,0.22354,NA,"WT"
"WB61NE5","ALF","WB61NE54","N32.69286 W2.27998",NA,NA,1463,"7/10/2017","June","Tenebrionidae Diet",3,0.6441,NA,"WT"
"WB61NE5","ALF","WB61NE54","N32.69286 W2.27998",NA,NA,1463,"7/10/2017","June","Tenebrionidae Other",8,0.15166,NA,"WT"
"WC43NE1","EPA","WC43NE11","N33.78798 W2.50083",NA,NA,1103,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE11","N33.78798 W2.50083",NA,NA,1103,"7/10/2017","June","Other",NA,0.18125,NA,"WT"
"WC43NE1","EPA","WC43NE11","N33.78798 W2.50083",NA,NA,1103,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE11","N33.78798 W2.50083",NA,NA,1103,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE12","N33.78839 W2.50066",NA,NA,1111,"7/10/2017","June","Messor",3,0.00608,NA,"WT"
"WC43NE1","EPA","WC43NE12","N33.78839 W2.50066",NA,NA,1111,"7/10/2017","June","Other",NA,0.13414,NA,"WT"
"WC43NE1","EPA","WC43NE12","N33.78839 W2.50066",NA,NA,1111,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE12","N33.78839 W2.50066",NA,NA,1111,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE13","N33.78823 W2.50020",NA,NA,1111,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE13","N33.78823 W2.50020",NA,NA,1111,"7/10/2017","June","Other",NA,0.1171,NA,"WT"
"WC43NE1","EPA","WC43NE13","N33.78823 W2.50020",NA,NA,1111,"7/10/2017","June","Tenebrionidae Diet",1,0.55725,NA,"WT"
"WC43NE1","EPA","WC43NE13","N33.78823 W2.50020",NA,NA,1111,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE14","N33.78777 W2.50032",NA,NA,1109,"7/10/2017","June","Messor",2,0.00188,NA,"WT"
"WC43NE1","EPA","WC43NE14","N33.78777 W2.50032",NA,NA,1109,"7/10/2017","June","Other",NA,0.22983,NA,"WT"
"WC43NE1","EPA","WC43NE14","N33.78777 W2.50032",NA,NA,1109,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE14","N33.78777 W2.50032",NA,NA,1109,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE21","N33.78770 W2.47344",NA,NA,1109,"7/10/2017","June","Messor",2,0.00362,NA,"WT"
"WC43NE2","EPA","WC43NE21","N33.78770 W2.47344",NA,NA,1109,"7/10/2017","June","Other",NA,0.1175,NA,"WT"
"WC43NE2","EPA","WC43NE21","N33.78770 W2.47344",NA,NA,1109,"7/10/2017","June","Tenebrionidae Diet",1,0.5585,NA,"WT"
"WC43NE2","EPA","WC43NE21","N33.78770 W2.47344",NA,NA,1109,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE22","N33.78794 W2.47300",NA,NA,1111,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE22","N33.78794 W2.47300",NA,NA,1111,"7/10/2017","June","Other",NA,0.49335,NA,"WT"
"WC43NE2","EPA","WC43NE22","N33.78794 W2.47300",NA,NA,1111,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE22","N33.78794 W2.47300",NA,NA,1111,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE23","N33.78760 W2.47270",NA,NA,1108,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE23","N33.78760 W2.47270",NA,NA,1108,"7/10/2017","June","Other",NA,0.10287,NA,"WT"
"WC43NE2","EPA","WC43NE23","N33.78760 W2.47270",NA,NA,1108,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE23","N33.78760 W2.47270",NA,NA,1108,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE24","N33.78729 W2.47314",NA,NA,1107,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE24","N33.78729 W2.47314",NA,NA,1107,"7/10/2017","June","Other",NA,0.20989,NA,"WT"
"WC43NE2","EPA","WC43NE24","N33.78729 W2.47314",NA,NA,1107,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE24","N33.78729 W2.47314",NA,NA,1107,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE31","N33.76496 W2.47338",NA,NA,1102,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE31","N33.76496 W2.47338",NA,NA,1102,"7/10/2017","June","Other",NA,0.3052,NA,"WT"
"WC43NE3","EPA","WC43NE31","N33.76496 W2.47338",NA,NA,1102,"7/10/2017","June","Tenebrionidae Diet",15,15.1338,NA,"WT"
"WC43NE3","EPA","WC43NE31","N33.76496 W2.47338",NA,NA,1102,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE331","N33.76466 W2.47273",NA,NA,1106,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE331","N33.76466 W2.47273",NA,NA,1106,"7/10/2017","June","Other",NA,0.14362,NA,"WT"
"WC43NE3","EPA","WC43NE331","N33.76466 W2.47273",NA,NA,1106,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE331","N33.76466 W2.47273",NA,NA,1106,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE341","N33.76446 W2.47322",NA,NA,1106,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE341","N33.76446 W2.47322",NA,NA,1106,"7/10/2017","June","Other",NA,0.1733,NA,"WT"
"WC43NE3","EPA","WC43NE341","N33.76446 W2.47322",NA,NA,1106,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE341","N33.76446 W2.47322",NA,NA,1106,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",NA,NA,1112,"7/10/2017","June","Messor",12,0.01987,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",NA,NA,1112,"7/10/2017","June","Other",NA,0.69345,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",NA,NA,1112,"7/10/2017","June","Tenebrionidae Diet",2,1.45325,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",NA,NA,1112,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",NA,NA,1111,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",NA,NA,1111,"7/10/2017","June","Other",NA,0.3664,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",NA,NA,1111,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",NA,NA,1111,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",NA,NA,1109,"7/10/2017","June","Messor",21,0.02818,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",NA,NA,1109,"7/10/2017","June","Other",NA,0.17011,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",NA,NA,1109,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",NA,NA,1109,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",NA,NA,1107,"7/10/2017","June","Messor",4,0.007,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",NA,NA,1107,"7/10/2017","June","Other",NA,0.2683,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",NA,NA,1107,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",NA,NA,1107,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",NA,NA,1111,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",NA,NA,1111,"7/10/2017","June","Other",NA,0.17508,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",NA,NA,1111,"7/10/2017","June","Tenebrionidae Diet",1,0.38235,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",NA,NA,1111,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",NA,NA,1110,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",NA,NA,1110,"7/10/2017","June","Other",NA,0.16194,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",NA,NA,1110,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",NA,NA,1110,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",NA,NA,1109,"7/10/2017","June","Messor",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",NA,NA,1109,"7/10/2017","June","Other",NA,0.2182,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",NA,NA,1109,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",NA,NA,1109,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",NA,NA,1112,"7/10/2017","June","Messor",3,0.00533,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",NA,NA,1112,"7/10/2017","June","Other",NA,0.12096,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",NA,NA,1112,"7/10/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",NA,NA,1112,"7/10/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF21","N33.25854 W3.98782",NA,NA,1094,"7/11/2017","June","Messor",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF21","N33.25854 W3.98782",NA,NA,1094,"7/11/2017","June","Other",NA,0.23275,NA,"WT"
"ALBALF2","ALF","ALBALF21","N33.25854 W3.98782",NA,NA,1094,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF21","N33.25854 W3.98782",NA,NA,1094,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF22","N33.25850 W3.98740",NA,NA,1095,"7/11/2017","June","Messor",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF22","N33.25850 W3.98740",NA,NA,1095,"7/11/2017","June","Other",NA,0.0895,NA,"WT"
"ALBALF2","ALF","ALBALF22","N33.25850 W3.98740",NA,NA,1095,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF22","N33.25850 W3.98740",NA,NA,1095,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF23","N33.25804 W3.98728",NA,NA,1095,"7/11/2017","June","Messor",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF23","N33.25804 W3.98728",NA,NA,1095,"7/11/2017","June","Other",NA,0.05854,NA,"WT"
"ALBALF2","ALF","ALBALF23","N33.25804 W3.98728",NA,NA,1095,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF23","N33.25804 W3.98728",NA,NA,1095,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF24","N33.25805 W3.98782",NA,NA,1092,"7/11/2017","June","Messor",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF24","N33.25805 W3.98782",NA,NA,1092,"7/11/2017","June","Other",NA,0.07255,NA,"WT"
"ALBALF2","ALF","ALBALF24","N33.25805 W3.98782",NA,NA,1092,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBALF2","ALF","ALBALF24","N33.25805 W3.98782",NA,NA,1092,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+21","N33.21354 W3.88668",NA,NA,854,"7/11/2017","June","Messor",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+21","N33.21354 W3.88668",NA,NA,854,"7/11/2017","June","Other",NA,0.05152,NA,"WT"
"ALBLDD+2","WED","ALBLDD+21","N33.21354 W3.88668",NA,NA,854,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+21","N33.21354 W3.88668",NA,NA,854,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+22","N33.21372 W3.88715",NA,NA,855,"7/11/2017","June","Messor",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+22","N33.21372 W3.88715",NA,NA,855,"7/11/2017","June","Other",NA,0.9989,NA,"WT"
"ALBLDD+2","WED","ALBLDD+22","N33.21372 W3.88715",NA,NA,855,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+22","N33.21372 W3.88715",NA,NA,855,"7/11/2017","June","Tenebrionidae Other",1,0.0039,NA,"WT"
"ALBLDD+2","WED","ALBLDD+23","N33.21400 W3.88772",NA,NA,855,"7/11/2017","June","Messor",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+23","N33.21400 W3.88772",NA,NA,855,"7/11/2017","June","Other",NA,0.1186,NA,"WT"
"ALBLDD+2","WED","ALBLDD+23","N33.21400 W3.88772",NA,NA,855,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+23","N33.21400 W3.88772",NA,NA,855,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+24","N33.21420 W3.88807",NA,NA,855,"7/11/2017","June","Messor",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+24","N33.21420 W3.88807",NA,NA,855,"7/11/2017","June","Other",NA,0.2246,NA,"WT"
"ALBLDD+2","WED","ALBLDD+24","N33.21420 W3.88807",NA,NA,855,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBLDD+2","WED","ALBLDD+24","N33.21420 W3.88807",NA,NA,855,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBSEP2","EPA","ALBSEP21","N33.22212 W3.93078",NA,NA,937,"7/11/2017","June","Messor",158,0.48348,NA,"WT"
"ALBSEP2","EPA","ALBSEP21","N33.22212 W3.93078",NA,NA,937,"7/11/2017","June","Other",NA,0.32268,NA,"WT"
"ALBSEP2","EPA","ALBSEP21","N33.22212 W3.93078",NA,NA,937,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBSEP2","EPA","ALBSEP21","N33.22212 W3.93078",NA,NA,937,"7/11/2017","June","Tenebrionidae Other",2,0.00807,NA,"WT"
"ALBSEP2","EPA","ALBSEP22","N33.22204 W3.93029",NA,NA,935,"7/11/2017","June","Messor",8,0.02486,NA,"WT"
"ALBSEP2","EPA","ALBSEP22","N33.22204 W3.93029",NA,NA,935,"7/11/2017","June","Other",NA,0.2191,NA,"WT"
"ALBSEP2","EPA","ALBSEP22","N33.22204 W3.93029",NA,NA,935,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBSEP2","EPA","ALBSEP22","N33.22204 W3.93029",NA,NA,935,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBSEP2","EPA","ALBSEP23","N33.22157 W3.93037",NA,NA,935,"7/11/2017","June","Messor",5,0.01599,NA,"WT"
"ALBSEP2","EPA","ALBSEP23","N33.22157 W3.93037",NA,NA,935,"7/11/2017","June","Other",NA,0.1425,NA,"WT"
"ALBSEP2","EPA","ALBSEP23","N33.22157 W3.93037",NA,NA,935,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBSEP2","EPA","ALBSEP23","N33.22157 W3.93037",NA,NA,935,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"ALBSEP2","EPA","ALBSEP24","N33.22169 W3.93088",NA,NA,936,"7/11/2017","June","Messor",12,0.0231,NA,"WT"
"ALBSEP2","EPA","ALBSEP24","N33.22169 W3.93088",NA,NA,936,"7/11/2017","June","Other",NA,0.1995,NA,"WT"
"ALBSEP2","EPA","ALBSEP24","N33.22169 W3.93088",NA,NA,936,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"ALBSEP2","EPA","ALBSEP24","N33.22169 W3.93088",NA,NA,936,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista2","WED","Pista21","N33.21763 W3.98655",NA,NA,1018,"7/11/2017","June","Messor",0,0,NA,"WT"
"Pista2","WED","Pista21","N33.21763 W3.98655",NA,NA,1018,"7/11/2017","June","Other",NA,0.0953,NA,"WT"
"Pista2","WED","Pista21","N33.21763 W3.98655",NA,NA,1018,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"Pista2","WED","Pista21","N33.21763 W3.98655",NA,NA,1018,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista2","WED","Pista22","N33.21786 W3.98695",NA,NA,1019,"7/11/2017","June","Messor",0,0,NA,"WT"
"Pista2","WED","Pista22","N33.21786 W3.98695",NA,NA,1019,"7/11/2017","June","Other",NA,0.02505,NA,"WT"
"Pista2","WED","Pista22","N33.21786 W3.98695",NA,NA,1019,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"Pista2","WED","Pista22","N33.21786 W3.98695",NA,NA,1019,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista2","WED","Pista23","N33.21747 W3.98748",NA,NA,1021,"7/11/2017","June","Messor",0,0,NA,"WT"
"Pista2","WED","Pista23","N33.21747 W3.98748",NA,NA,1021,"7/11/2017","June","Other",NA,0.053,NA,"WT"
"Pista2","WED","Pista23","N33.21747 W3.98748",NA,NA,1021,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"Pista2","WED","Pista23","N33.21747 W3.98748",NA,NA,1021,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista2","WED","Pista24","N33.21793 W3.98787",NA,NA,1021,"7/11/2017","June","Messor",2,0.00556,NA,"WT"
"Pista2","WED","Pista24","N33.21793 W3.98787",NA,NA,1021,"7/11/2017","June","Other",NA,0.0692,NA,"WT"
"Pista2","WED","Pista24","N33.21793 W3.98787",NA,NA,1021,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"Pista2","WED","Pista24","N33.21793 W3.98787",NA,NA,1021,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista3","WED","Pista31","N33.21384 W3.94282",NA,NA,938,"7/11/2017","June","Messor",1,0.00463,NA,"WT"
"Pista3","WED","Pista31","N33.21384 W3.94282",NA,NA,938,"7/11/2017","June","Other",NA,0.2323,NA,"WT"
"Pista3","WED","Pista31","N33.21384 W3.94282",NA,NA,938,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"Pista3","WED","Pista31","N33.21384 W3.94282",NA,NA,938,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista3","WED","Pista32","N33.21382 W3.94345",NA,NA,939,"7/11/2017","June","Messor",0,0,NA,"WT"
"Pista3","WED","Pista32","N33.21382 W3.94345",NA,NA,939,"7/11/2017","June","Other",NA,0.3422,NA,"WT"
"Pista3","WED","Pista32","N33.21382 W3.94345",NA,NA,939,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"Pista3","WED","Pista32","N33.21382 W3.94345",NA,NA,939,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista3","WED","Pista33","N33.21377 W3.94389",NA,NA,937,"7/11/2017","June","Messor",12,0.021,NA,"WT"
"Pista3","WED","Pista33","N33.21377 W3.94389",NA,NA,937,"7/11/2017","June","Other",NA,0.4469,NA,"WT"
"Pista3","WED","Pista33","N33.21377 W3.94389",NA,NA,937,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"Pista3","WED","Pista33","N33.21377 W3.94389",NA,NA,937,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista3","WED","Pista34","N33.21406 W3.94425",NA,NA,937,"7/11/2017","June","Messor",0,0,NA,"WT"
"Pista3","WED","Pista34","N33.21406 W3.94425",NA,NA,937,"7/11/2017","June","Other",NA,0.1065,NA,"WT"
"Pista3","WED","Pista34","N33.21406 W3.94425",NA,NA,937,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
"Pista3","WED","Pista34","N33.21406 W3.94425",NA,NA,937,"7/11/2017","June","Tenebrionidae Other",0,0,NA,"WT"
"Pista4","WED","Pista41","N33.26656 W3.94457",NA,NA,1004,"7/11/2017","June","Messor",0,0,NA,"WT"
"Pista4","WED","Pista41","N33.26656 W3.94457",NA,NA,1004,"7/11/2017","June","Other",NA,0.54692,NA,"WT"
"Pista4","WED","Pista41","N33.26656 W3.94457",NA,NA,1004,"7/11/2017","June","Tenebrionidae Diet",0,0,NA,"WT"
