"Station","Lat","Lon","Year","Season","Alive","Dead","Ground","Unknown","Sum.not.unknown","GridSize","F_alive","F_dead","F_veg","F_ground","Habitat"
"ALBREG1",33.14186,-3.94049,2023,"Fall",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"ALBREG1",33.14186,-3.94049,2023,"Winter",0,2,718,0,720,720,0,0.002777778,0.002777778,0.997222222,"Reg"
"ALBREG1",33.14186,-3.94049,2017,"Summer",8,40,661,11,709,720,0.011283498,0.056417489,0.067700987,0.932299013,"Reg"
"ALBREG3",33.28356,-3.89417,2016,"Spring",0,5,354,1,359,360,0,0.013927577,0.013927577,0.986072423,"Reg"
"ALBREG3",33.28356,-3.89417,2016,"Summer",0,8,352,0,360,360,0,0.022222222,0.022222222,0.977777778,"Reg"
"ALBREG3",33.28356,-3.89417,2016,"Fall",0,9,351,0,360,360,0,0.025,0.025,0.975,"Reg"
"ALBREG3",33.28356,-3.89417,2016,"Winter",0,6,353,1,359,360,0,0.016713092,0.016713092,0.983286908,"Reg"
"ALBREG3",33.28356,-3.89417,2017,"Spring",4,7,704,5,715,720,0.005594406,0.00979021,0.015384615,0.984615385,"Reg"
"ALBREG3",33.28356,-3.89417,2017,"Summer",0,9,711,0,720,720,0,0.0125,0.0125,0.9875,"Reg"
"ALBREG3",33.28356,-3.89417,2017,"Fall",0,2,686,32,688,720,0,0.002906977,0.002906977,0.997093023,"Reg"
"ALBREG3",33.28356,-3.89417,2017,"Winter",0,5,714,1,719,720,0,0.006954103,0.006954103,0.993045897,"Reg"
"ALBREG3",33.28356,-3.89417,2018,"Spring",0,6,713,1,719,720,0,0.008344924,0.008344924,0.991655076,"Reg"
"ALBREG3",33.28356,-3.89417,2018,"Summer",3,2,715,0,720,720,0.004166667,0.002777778,0.006944444,0.993055556,"Reg"
"ALBREG3",33.28356,-3.89417,2018,"Fall",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"ALBREG3",33.28356,-3.89417,2018,"Winter",8,7,702,3,717,720,0.011157601,0.009762901,0.020920502,0.979079498,"Reg"
"ALBREG3",33.28356,-3.89417,2019,"Spring",0,3,717,0,720,720,0,0.004166667,0.004166667,0.995833333,"Reg"
"ALBREG3",33.28356,-3.89417,2019,"Summer",0,4,709,7,713,720,0,0.005610098,0.005610098,0.994389902,"Reg"
"ALBREG3",33.28356,-3.89417,2019,"Fall",0,4,714,2,718,720,0,0.005571031,0.005571031,0.994428969,"Reg"
"ALBREG3",33.28356,-3.89417,2019,"Winter",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"ALBREG3",33.28356,-3.89417,2020,"Spring",0,3,714,3,717,720,0,0.0041841,0.0041841,0.9958159,"Reg"
"ALBREG3",33.28356,-3.89417,2020,"Summer",0,2,717,1,719,720,0,0.002781641,0.002781641,0.997218359,"Reg"
"ALBREG3",33.28356,-3.89417,2020,"Fall",0,2,718,0,720,720,0,0.002777778,0.002777778,0.997222222,"Reg"
"ALBREG3",33.28356,-3.89417,2020,"Winter",0,13,703,4,716,720,0,0.018156425,0.018156425,0.981843575,"Reg"
"ALBREG3",33.28356,-3.89417,2021,"Spring",0,4,716,0,720,720,0,0.005555556,0.005555556,0.994444444,"Reg"
"ALBREG3",33.28356,-3.89417,2021,"Summer",0,0,719,1,719,720,0,0,0,1,"Reg"
"ALBREG3",33.28356,-3.89417,2021,"Fall",0,2,717,1,719,720,0,0.002781641,0.002781641,0.997218359,"Reg"
"ALBREG3",33.28356,-3.89417,2021,"Winter",0,0,719,1,719,720,0,0,0,1,"Reg"
"ALBREG3",33.28356,-3.89417,2022,"Spring",0,5,713,2,718,720,0,0.006963788,0.006963788,0.993036212,"Reg"
"ALBREG3",33.28356,-3.89417,2022,"Summer",0,7,713,0,720,720,0,0.009722222,0.009722222,0.990277778,"Reg"
"ALBREG3",33.28356,-3.89417,2022,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"ALBREG3",33.28356,-3.89417,2022,"Winter",1,1,715,3,717,720,0.0013947,0.0013947,0.0027894,0.9972106,"Reg"
"ALBREG3",33.28356,-3.89417,2023,"Spring",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"ALBREG3",33.28356,-3.89417,2023,"Summer",1,4,715,0,720,720,0.001388889,0.005555556,0.006944444,0.993055556,"Reg"
"ALBREG3",33.28356,-3.89417,2023,"Fall",0,6,714,0,720,720,0,0.008333333,0.008333333,0.991666667,"Reg"
"ALBREG3",33.28356,-3.89417,2023,"Winter",0,3,717,0,720,720,0,0.004166667,0.004166667,0.995833333,"Reg"
"ALBSEP1",33.14973,-3.94129,2016,"Spring",0,25,335,0,360,360,0,0.069444444,0.069444444,0.930555556,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2016,"Summer",0,6,354,0,360,360,0,0.016666667,0.016666667,0.983333333,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2016,"Fall",0,4,354,2,358,360,0,0.011173184,0.011173184,0.988826816,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2016,"Winter",0,15,345,0,360,360,0,0.041666667,0.041666667,0.958333333,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2017,"Spring",0,16,697,7,713,720,0,0.022440393,0.022440393,0.977559607,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2017,"Summer",8,3,701,8,712,720,0.011235955,0.004213483,0.015449438,0.984550562,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2017,"Fall",0,12,1038,30,1050,1080,0,0.011428571,0.011428571,0.988571429,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2017,"Winter",0,17,702,1,719,720,0,0.02364395,0.02364395,0.97635605,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2018,"Spring",0,28,689,3,717,720,0,0.039051604,0.039051604,0.960948396,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2018,"Summer",6,12,694,8,712,720,0.008426966,0.016853933,0.025280899,0.974719101,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2018,"Fall",2,10,705,3,717,720,0.0027894,0.013947001,0.016736402,0.983263598,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2018,"Winter",0,16,698,6,714,720,0,0.022408964,0.022408964,0.977591036,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2019,"Spring",0,17,695,8,712,720,0,0.023876404,0.023876404,0.976123596,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2019,"Summer",0,17,692,11,709,720,0,0.023977433,0.023977433,0.976022567,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2019,"Fall",4,14,694,8,712,720,0.005617978,0.019662921,0.025280899,0.974719101,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2019,"Winter",0,16,704,0,720,720,0,0.022222222,0.022222222,0.977777778,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2020,"Spring",2,24,689,5,715,720,0.002797203,0.033566434,0.036363636,0.963636364,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2020,"Summer",0,16,700,4,716,720,0,0.022346369,0.022346369,0.977653631,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2020,"Fall",0,22,692,6,714,720,0,0.030812325,0.030812325,0.969187675,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2020,"Winter",0,9,705,6,714,720,0,0.012605042,0.012605042,0.987394958,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2021,"Spring",0,9,709,2,718,720,0,0.012534819,0.012534819,0.987465181,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2021,"Summer",3,4,710,3,717,720,0.0041841,0.005578801,0.009762901,0.990237099,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2021,"Fall",0,20,698,2,718,720,0,0.027855153,0.027855153,0.972144847,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2021,"Winter",0,16,701,3,717,720,0,0.022315202,0.022315202,0.977684798,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2022,"Spring",0,7,711,2,718,720,0,0.009749304,0.009749304,0.990250696,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2022,"Summer",0,17,702,1,719,720,0,0.02364395,0.02364395,0.97635605,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2022,"Fall",0,7,709,4,716,720,0,0.009776536,0.009776536,0.990223464,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2022,"Winter",4,11,703,2,718,720,0.005571031,0.015320334,0.020891365,0.979108635,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2023,"Spring",0,13,706,1,719,720,0,0.018080668,0.018080668,0.981919332,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2023,"Summer",2,6,710,2,718,720,0.002785515,0.008356546,0.011142061,0.988857939,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2023,"Fall",2,9,703,6,714,720,0.00280112,0.012605042,0.015406162,0.984593838,"Alluvial spread area"
"ALBSEP1",33.14973,-3.94129,2023,"Winter",0,11,705,4,716,720,0,0.015363128,0.015363128,0.984636872,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2016,"Spring",0,4,355,1,359,360,0,0.011142061,0.011142061,0.988857939,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2016,"Summer",0,7,353,0,360,360,0,0.019444444,0.019444444,0.980555556,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2016,"Fall",0,1,359,0,360,360,0,0.002777778,0.002777778,0.997222222,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2016,"Winter",0,9,351,0,360,360,0,0.025,0.025,0.975,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2017,"Spring",2,16,695,7,713,720,0.002805049,0.022440393,0.025245442,0.974754558,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2017,"Summer",0,8,710,2,718,720,0,0.011142061,0.011142061,0.988857939,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2017,"Fall",0,5,706,9,711,720,0,0.007032349,0.007032349,0.992967651,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2017,"Winter",0,9,709,2,718,720,0,0.012534819,0.012534819,0.987465181,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2018,"Spring",0,3,716,1,719,720,0,0.004172462,0.004172462,0.995827538,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2018,"Summer",0,8,709,3,717,720,0,0.011157601,0.011157601,0.988842399,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2018,"Fall",0,5,713,2,718,720,0,0.006963788,0.006963788,0.993036212,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2018,"Winter",0,5,711,4,716,720,0,0.00698324,0.00698324,0.99301676,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2019,"Spring",0,1,718,1,719,720,0,0.001390821,0.001390821,0.998609179,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2019,"Summer",0,6,712,2,718,720,0,0.008356546,0.008356546,0.991643454,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2019,"Fall",0,8,709,3,717,720,0,0.011157601,0.011157601,0.988842399,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2019,"Winter",0,5,715,0,720,720,0,0.006944444,0.006944444,0.993055556,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2020,"Spring",0,6,713,1,719,720,0,0.008344924,0.008344924,0.991655076,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2020,"Summer",0,4,715,1,719,720,0,0.005563282,0.005563282,0.994436718,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2020,"Fall",0,6,713,1,719,720,0,0.008344924,0.008344924,0.991655076,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2020,"Winter",0,9,706,5,715,720,0,0.012587413,0.012587413,0.987412587,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2021,"Spring",0,6,714,0,720,720,0,0.008333333,0.008333333,0.991666667,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2021,"Summer",0,5,711,4,716,720,0,0.00698324,0.00698324,0.99301676,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2021,"Fall",0,3,713,4,716,720,0,0.004189944,0.004189944,0.995810056,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2021,"Winter",0,9,709,2,718,720,0,0.012534819,0.012534819,0.987465181,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2022,"Spring",0,8,710,2,718,720,0,0.011142061,0.011142061,0.988857939,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2022,"Summer",0,2,717,1,719,720,0,0.002781641,0.002781641,0.997218359,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2022,"Fall",0,2,716,2,718,720,0,0.002785515,0.002785515,0.997214485,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2022,"Winter",0,4,712,4,716,720,0,0.005586592,0.005586592,0.994413408,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2023,"Spring",1,4,714,1,719,720,0.001390821,0.005563282,0.006954103,0.993045897,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2023,"Summer",0,3,715,2,718,720,0,0.004178273,0.004178273,0.995821727,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2023,"Fall",1,3,716,0,720,720,0.001388889,0.004166667,0.005555556,0.994444444,"Alluvial spread area"
"ALBSEP2",33.22191,-3.93053,2023,"Winter",0,5,711,4,716,720,0,0.00698324,0.00698324,0.99301676,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2016,"Spring",1,20,335,4,356,360,0.002808989,0.056179775,0.058988764,0.941011236,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2016,"Summer",0,9,350,1,359,360,0,0.025069638,0.025069638,0.974930362,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2016,"Fall",0,9,349,2,358,360,0,0.025139665,0.025139665,0.974860335,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2016,"Winter",0,13,342,5,355,360,0,0.036619718,0.036619718,0.963380282,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2017,"Spring",0,28,684,8,712,720,0,0.039325843,0.039325843,0.960674157,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2017,"Summer",15,13,672,20,700,720,0.021428571,0.018571429,0.04,0.96,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2017,"Fall",0,2,349,9,351,360,0,0.005698006,0.005698006,0.994301994,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2017,"Winter",1,34,681,4,716,720,0.001396648,0.047486034,0.048882682,0.951117318,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2018,"Spring",0,22,690,8,712,720,0,0.030898876,0.030898876,0.969101124,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2018,"Summer",15,10,684,11,709,720,0.021156559,0.014104372,0.035260931,0.964739069,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2018,"Fall",27,3,683,7,713,720,0.037868163,0.004207574,0.042075736,0.957924264,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2018,"Winter",25,14,668,13,707,720,0.035360679,0.01980198,0.055162659,0.944837341,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2019,"Spring",0,21,685,14,706,720,0,0.029745042,0.029745042,0.970254958,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2019,"Summer",0,19,686,15,705,720,0,0.026950355,0.026950355,0.973049645,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2019,"Fall",0,21,688,11,709,720,0,0.029619182,0.029619182,0.970380818,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2019,"Winter",5,22,690,3,717,720,0.006973501,0.030683403,0.037656904,0.962343096,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2020,"Spring",25,11,681,3,717,720,0.034867503,0.015341702,0.050209205,0.949790795,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2020,"Summer",32,31,638,19,701,720,0.045649073,0.044222539,0.089871612,0.910128388,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2020,"Fall",0,27,691,2,718,720,0,0.037604457,0.037604457,0.962395543,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2020,"Winter",0,63,648,9,711,720,0,0.088607595,0.088607595,0.911392405,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2021,"Spring",28,18,671,3,717,720,0.039051604,0.025104603,0.064156206,0.935843794,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2021,"Summer",73,15,617,15,705,720,0.103546099,0.021276596,0.124822695,0.875177305,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2021,"Fall",3,54,651,12,708,720,0.004237288,0.076271186,0.080508475,0.919491525,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2021,"Winter",0,51,655,14,706,720,0,0.07223796,0.07223796,0.92776204,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2022,"Spring",2,34,662,22,698,720,0.00286533,0.048710602,0.051575931,0.948424069,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2022,"Summer",0,43,668,9,711,720,0,0.0604782,0.0604782,0.9395218,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2022,"Fall",12,17,677,14,706,720,0.016997167,0.02407932,0.041076487,0.958923513,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2022,"Winter",3,7,702,8,712,720,0.004213483,0.009831461,0.014044944,0.985955056,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2023,"Spring",0,26,687,7,713,720,0,0.036465638,0.036465638,0.963534362,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2023,"Summer",23,11,679,7,713,720,0.032258065,0.01542777,0.047685835,0.952314165,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2023,"Fall",7,15,690,8,712,720,0.009831461,0.021067416,0.030898876,0.969101124,"Alluvial spread area"
"ALBSEP3",33.2133,-3.85988,2023,"Winter",1,33,678,8,712,720,0.001404494,0.046348315,0.047752809,0.952247191,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2016,"Spring",3,13,340,4,356,360,0.008426966,0.036516854,0.04494382,0.95505618,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2016,"Summer",0,16,344,0,360,360,0,0.044444444,0.044444444,0.955555556,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2016,"Fall",0,10,350,0,360,360,0,0.027777778,0.027777778,0.972222222,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2016,"Winter",0,16,344,0,360,360,0,0.044444444,0.044444444,0.955555556,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2017,"Spring",37,44,622,17,703,720,0.052631579,0.062588905,0.115220484,0.884779516,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2017,"Summer",16,39,643,22,698,720,0.022922636,0.055873926,0.078796562,0.921203438,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2017,"Fall",17,31,659,13,707,720,0.024045262,0.043847242,0.067892504,0.932107496,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2017,"Winter",33,27,658,2,718,720,0.045961003,0.037604457,0.08356546,0.91643454,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2018,"Spring",5,37,678,0,720,720,0.006944444,0.051388889,0.058333333,0.941666667,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2018,"Summer",9,23,677,11,709,720,0.012693935,0.032440056,0.045133992,0.954866008,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2018,"Fall",50,19,646,5,715,720,0.06993007,0.026573427,0.096503497,0.903496503,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2018,"Winter",42,30,630,18,702,720,0.05982906,0.042735043,0.102564103,0.897435897,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2019,"Spring",15,47,650,8,712,720,0.021067416,0.066011236,0.087078652,0.912921348,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2019,"Summer",1,39,666,14,706,720,0.001416431,0.055240793,0.056657224,0.943342776,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2019,"Fall",0,26,690,4,716,720,0,0.036312849,0.036312849,0.963687151,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2019,"Winter",2,21,697,0,720,720,0.002777778,0.029166667,0.031944444,0.968055556,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2020,"Spring",9,46,655,10,710,720,0.012676056,0.064788732,0.077464789,0.922535211,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2020,"Summer",1,20,696,3,717,720,0.0013947,0.027894003,0.029288703,0.970711297,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2020,"Fall",9,26,680,5,715,720,0.012587413,0.036363636,0.048951049,0.951048951,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2020,"Winter",4,17,696,3,717,720,0.005578801,0.023709902,0.029288703,0.970711297,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2021,"Spring",2,12,704,2,718,720,0.002785515,0.016713092,0.019498607,0.980501393,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2021,"Summer",6,7,703,4,716,720,0.008379888,0.009776536,0.018156425,0.981843575,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2021,"Fall",1,8,708,3,717,720,0.0013947,0.011157601,0.012552301,0.987447699,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2021,"Winter",1,7,710,2,718,720,0.001392758,0.009749304,0.011142061,0.988857939,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2022,"Spring",7,21,681,11,709,720,0.009873061,0.029619182,0.039492243,0.960507757,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2022,"Summer",4,32,679,5,715,720,0.005594406,0.044755245,0.05034965,0.94965035,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2022,"Fall",2,23,688,7,713,720,0.002805049,0.032258065,0.035063114,0.964936886,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2022,"Winter",4,21,684,11,709,720,0.005641749,0.029619182,0.035260931,0.964739069,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2023,"Spring",3,19,690,8,712,720,0.004213483,0.026685393,0.030898876,0.969101124,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2023,"Summer",6,15,692,7,713,720,0.008415147,0.021037868,0.029453015,0.970546985,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2023,"Fall",4,18,695,3,717,720,0.005578801,0.025104603,0.030683403,0.969316597,"Alluvial spread area"
"BOUEX1",32.41966,-2.25862,2023,"Winter",4,16,691,9,711,720,0.005625879,0.022503516,0.028129395,0.971870605,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2016,"Spring",0,6,354,0,360,360,0,0.016666667,0.016666667,0.983333333,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2016,"Summer",0,9,351,0,360,360,0,0.025,0.025,0.975,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2016,"Fall",0,1,359,0,360,360,0,0.002777778,0.002777778,0.997222222,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2016,"Winter",0,2,357,1,359,360,0,0.005571031,0.005571031,0.994428969,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2017,"Spring",15,12,684,9,711,720,0.021097046,0.016877637,0.037974684,0.962025316,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2017,"Summer",10,7,696,7,713,720,0.014025245,0.009817672,0.023842917,0.976157083,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2017,"Fall",15,6,694,5,715,720,0.020979021,0.008391608,0.029370629,0.970629371,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2017,"Winter",15,17,686,2,718,720,0.020891365,0.02367688,0.044568245,0.955431755,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2018,"Spring",0,17,703,0,720,720,0,0.023611111,0.023611111,0.976388889,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2018,"Summer",9,10,698,3,717,720,0.012552301,0.013947001,0.026499303,0.973500697,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2018,"Fall",4,14,696,6,714,720,0.005602241,0.019607843,0.025210084,0.974789916,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2018,"Winter",4,12,698,6,714,720,0.005602241,0.016806723,0.022408964,0.977591036,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2019,"Spring",4,31,682,3,717,720,0.005578801,0.043235704,0.048814505,0.951185495,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2019,"Summer",3,13,702,2,718,720,0.004178273,0.01810585,0.022284123,0.977715877,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2019,"Fall",2,16,702,0,720,720,0.002777778,0.022222222,0.025,0.975,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2019,"Winter",0,4,712,4,716,720,0,0.005586592,0.005586592,0.994413408,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2020,"Spring",2,12,704,2,718,720,0.002785515,0.016713092,0.019498607,0.980501393,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2020,"Summer",4,5,709,2,718,720,0.005571031,0.006963788,0.012534819,0.987465181,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2020,"Fall",2,20,694,4,716,720,0.002793296,0.027932961,0.030726257,0.969273743,"Alluvial spread area"
"BOUEX2",32.42911,-2.27631,2020,"Winter",4,15,697,4,716,720,0.005586592,0.020949721,0.026536313,0.973463687,"Alluvial spread area"
