Nest_Name,Nest_Latitude,Nest_Longitude,Year_Discovered,Number_Of_Items,Camera_trap_deployed
16N189G03,33.723,-2.380,2016,3,No
16N18M06,33.700,-2.876,2016,3,No
16N18M11,33.133,-3.820,2016,2,No
16N18M14,33.909,-2.429,2016,3,Yes
16N18M15,33.286,-2.771,2016,3,Yes
16N18M17,33.515,-2.923,2016,2,No
16N18M20,33.824,-2.426,2016,2,No
16N18M25,33.922,-2.513,2016,2,No
16N18M30,33.238,-2.395,2016,2,No
16N190G03,33.725,-2.364,2016,3,No
16N191G03,33.738,-2.383,2016,2,No
16N192G03,33.623,-2.727,2016,2,No
16N193G03,33.976,-2.494,2016,3,No
16N194G03,33.955,-2.390,2016,3,No
16N195G03,33.955,-2.369,2016,3,No
16N196G03,33.946,-2.339,2016,3,No
16N197G03,33.968,-2.344,2016,2,No
16N198G03,33.891,-2.397,2016,3,No
16N199G03,33.901,-2.436,2016,3,No
16N19M06,33.902,-2.338,2016,3,No
16N19M11,33.310,-2.652,2016,3,Yes
16N19M14,33.969,-2.363,2016,3,Yes
16N19M15,33.266,-2.772,2016,3,No
16N19M17,33.944,-2.373,2016,3,No
16N19M20,33.263,-2.660,2016,2,Yes
16N19M25,33.944,-2.343,2016,2,No
16N19M30,33.556,-2.674,2016,2,Yes
16N200G03,33.919,-2.250,2016,2,No
16N201G03,33.927,-2.264,2016,2,No
16N202G03,33.945,-2.358,2016,3,No
16N203G03,33.950,-2.344,2016,3,No
16N204G03,33.920,-2.380,2016,3,No
16N205G03,33.944,-2.399,2016,1,No
16N206G03,33.873,-2.428,2016,1,No
16N207G03,33.678,-2.362,2016,3,No
16N208G03,33.694,-2.311,2016,2,No
16N209G03,33.738,-2.199,2016,3,No
16N20M06,33.158,-3.699,2016,2,No
16N20M11,33.120,-4.004,2016,2,No
16N20M14,33.758,-2.829,2016,3,Yes
16N20M17,33.959,-2.366,2016,3,No
16N20M20,33.285,-2.868,2016,3,No
16N20M25,33.938,-2.315,2016,,No
16N20M30,33.135,-4.468,2016,3,No
16N20M32,33.434,-2.849,2016,2,No
16N210G03,33.786,-2.914,2016,2,Yes
16N211G03,33.821,-2.458,2016,2,No
16N212G03,33.816,-2.424,2016,2,No
16N213G03,33.912,-2.387,2016,2,No
16N214G03,33.946,-2.213,2016,3,No
16N215G03,33.752,-2.338,2016,3,No
16N216G03,33.564,-2.783,2016,3,No
16N217G03,33.744,-2.799,2016,3,No
16N218G03,33.646,-2.734,2016,3,No
16N219G03,33.636,-2.734,2016,2,Yes
16N21M06,33.218,-3.643,2016,2,No
16N21M11,33.204,-3.738,2016,2,No
16N21M14,33.253,-2.656,2016,2,No
16N21M17,33.162,-3.717,2016,2,No
16N21M20,33.281,-2.874,2016,2,No
16N21M25,33.709,-2.362,2016,2,Yes
16N21M30,33.124,-4.472,2016,2,Yes
16N21M32,33.289,-2.924,2016,3,No
16N220G03,33.624,-2.608,2016,2,Yes
16N221G03,33.889,-2.519,2016,3,No
16N222G03,33.962,-2.329,2016,3,No
16N223G03,33.959,-2.349,2016,3,No
16N224G03,33.965,-2.348,2016,3,No
16N225G03,33.857,-2.431,2016,3,No
16N226G03,33.825,-2.434,2016,2,No
16N227G03,33.793,-2.434,2016,3,No
16N228G03,33.775,-2.426,2016,3,No
16N229G03,33.709,-2.856,2016,3,Yes
16N22M06,33.041,-4.253,2016,3,No
16N22M11,33.200,-4.571,2016,,No
16N22M14,33.212,-4.584,2016,3,Yes
16N22M17,33.890,-2.554,2016,,No
16N22M20,33.206,-4.559,2016,3,No
16N22M25,33.778,-2.248,2016,2,No
16N22M32,33.307,-2.697,2016,2,No
16N230G03,33.903,-2.435,2016,2,No
16N231G03,33.903,-2.431,2016,3,No
16N232G03,33.888,-2.446,2016,2,No
16N233G03,33.675,-2.885,2016,2,Yes
16N234G03,33.488,-2.554,2016,2,No
16N235G03,33.620,-2.514,2016,2,No
16N236G03,33.616,-2.533,2016,3,No
16N237G03,33.612,-2.760,2016,2,No
16N238G03,33.732,-3.158,2016,3,No
16N239G03,33.824,-2.484,2016,3,No
16N23M06,33.047,-4.247,2016,2,No
16N23M11,33.068,-4.469,2016,2,No
16N23M14,33.162,-4.518,2016,2,No
16N23M20,33.082,-4.622,2016,1,No
16N23M25,33.336,-2.946,2016,2,No
16N23M30,33.112,-4.474,2016,2,Yes
16N23M32,33.179,-2.421,2016,3,No
16N240G03,33.936,-2.339,2016,2,No
16N241G03,33.792,-2.417,2016,2,No
16N242G03,33.696,-2.607,2016,3,No
16N243G03,33.500,-2.472,2016,2,No
16N244G03,33.630,-2.540,2016,2,Yes
16N245G03,33.688,-2.612,2016,1,No
16N246G03,33.690,-2.609,2016,2,No
16N247G03,33.761,-2.563,2016,3,No
16N248G03,33.956,-2.521,2016,3,No
16N249G03,33.899,-2.249,2016,2,No
16N24M06,33.166,-4.513,2016,2,No
16N24M11,33.104,-4.533,2016,2,No
16N24M14,33.161,-4.512,2016,3,No
16N24M15,33.820,-2.578,2016,2,Yes
16N24M17,33.983,-2.284,2016,3,Yes
16N24M20,33.092,-4.705,2016,2,No
16N24M25,33.692,-2.612,2016,3,Yes
16N24M30,33.187,-4.492,2016,3,No
16N250G03,33.899,-2.423,2016,3,No
16N251G03,33.728,-3.055,2016,3,No
16N252G03,33.815,-2.793,2016,3,No
16N253G03,33.656,-2.573,2016,2,Yes
16N254G03,33.624,-2.767,2016,3,No
16N255G03,33.639,-2.891,2016,2,No
16N256G03,33.567,-2.742,2016,2,Yes
16N257G03,33.962,-2.486,2016,2,Yes
16N258G03,33.925,-2.549,2016,2,Yes
16N259G03,33.704,-2.580,2016,1,No
16N25M06,33.182,-4.517,2016,3,No
16N25M11,32.987,-4.544,2016,2,No
16N25M15,33.625,-2.999,2016,3,No
16N25M17,33.810,-2.600,2016,3,No
16N25M20,32.745,-4.888,2016,2,No
16N25M25,33.267,-3.996,2016,1,Yes
16N25M30,33.177,-4.495,2016,2,No
16N260G03,33.643,-2.601,2016,3,No
16N261G03,33.886,-2.581,2016,2,No
16N262G03,33.908,-2.531,2016,2,No
16N263G03,33.899,-2.414,2016,2,No
16N264G03,33.931,-2.362,2016,2,No
16N265G03,33.878,-2.266,2016,3,No
16N266G03,33.639,-2.900,2016,2,No
16N267G03,33.629,-2.725,2016,2,No
16N268G03,33.640,-3.096,2016,2,No
16N269G03,33.836,-2.488,2016,2,No
16N26M06,32.874,-4.771,2016,3,No
16N26M11,32.841,-3.919,2016,2,No
16N26M15,33.896,-2.409,2016,3,No
16N26M17,34.007,-2.266,2016,3,No
16N26M20,33.642,-2.676,2016,2,No
16N26M25,33.013,-3.650,2016,,No
16N26M30,33.949,-2.375,2016,3,No
16N270G03,33.822,-2.486,2016,1,No
16N271G03,34.053,-2.271,2016,2,No
16N272G03,33.896,-2.377,2016,3,No
16N274G03,33.659,-2.659,2016,2,Yes
16N275G03,33.568,-2.911,2016,3,No
16N276G03,33.505,-2.718,2016,2,No
16N277G03,33.619,-2.712,2016,2,No
16N278G03,33.610,-2.727,2016,3,No
16N279G03,33.896,-2.405,2016,2,No
16N27M06,33.155,-4.030,2016,1,No
16N27M11,33.349,-3.105,2016,,No
16N27M15,33.258,-2.650,2016,2,Yes
16N27M17,33.981,-2.505,2016,2,Yes
16N27M20,33.704,-2.650,2016,2,Yes
16N27M25,32.969,-3.924,2016,,No
16N27M30,33.476,-3.047,2016,2,No
16N280G03,33.988,-2.493,2016,2,No
16N281G03,33.953,-2.489,2016,1,No
16N282G03,33.960,-2.314,2016,2,No
16N283G03,33.441,-3.100,2016,2,No
16N284G03,33.842,-2.279,2016,2,No
16N285G03,33.907,-2.412,2016,2,No
16N28M06,32.832,-4.732,2016,2,No
16N28M11,33.768,-2.812,2016,2,No
16N28M15,33.195,-2.520,2016,1,No
16N28M17,33.946,-2.519,2016,,No
16N28M20,32.925,-4.905,2016,,No
16N29M06,32.854,-4.724,2016,1,No
16N29M15,33.247,-2.258,2016,3,No
16N29M20,33.155,-4.613,2016,2,No
16N30M06,32.872,-4.734,2016,2,No
16N30M15,33.219,-2.389,2016,3,No
16N30M17,33.728,-2.345,2016,2,No
16N30M20,33.178,-4.616,2016,2,Yes
16N31M06,32.875,-4.729,2016,2,Yes
16N31M17,33.816,-2.457,2016,3,No
16N31M20,33.857,-2.364,2016,2,No
16N31M32,33.289,-2.698,2016,3,No
16N32M06,33.089,-4.525,2016,3,Yes
16N32M17,33.903,-2.368,2016,3,Yes
16N32M20,33.942,-2.310,2016,1,No
16N32M32,33.913,-2.310,2016,3,No
16N33M06,33.079,-4.515,2016,3,No
16N33M17,33.945,-2.368,2016,2,No
16N33M20,33.962,-2.299,2016,2,No
16N33M32,33.849,-2.544,2016,3,No
16N34M06,33.192,-4.621,2016,3,No
16N34M17,33.864,-2.333,2016,,No
16N35M06,32.902,-4.676,2016,2,No
16N35M15,33.945,-2.354,2016,2,No
16N35M17,33.859,-2.365,2016,2,No
16N36M06,32.844,-4.654,2016,2,No
16N36M15,33.845,-2.488,2016,2,No
16N36M17,33.849,-2.333,2016,2,No
16N37M06,33.562,-2.918,2016,2,No
16N37M15,33.075,-3.024,2016,3,Yes
16N37M17,33.202,-2.536,2016,2,No
16N38M06,33.306,-2.867,2016,1,Yes
16N38M15,33.091,-2.995,2016,2,No
16N38M17,33.106,-2.467,2016,2,Yes
16N39M06,33.545,-2.940,2016,3,No
16N39M15,33.101,-2.958,2016,3,No
16N39M17,33.034,-2.577,2016,1,Yes
16N40M06,33.260,-2.215,2016,3,No
16N40M32,33.283,-2.875,2016,2,No
16N41M06,33.980,-2.309,2016,,No
16N41M32,33.342,-2.712,2016,2,Yes
16N42M32,33.623,-2.546,2016,3,No
16N43M32,33.130,-2.926,2016,3,No
16N44M32,33.161,-2.891,2016,3,No
16N45M32,33.767,-2.496,2016,2,Yes
16N46M32,33.823,-2.426,2016,2,No
16N47M32,33.761,-2.744,2016,2,No
16N48M32,33.123,-3.005,2016,3,No
16N49M32,33.034,-3.103,2016,,No
16N50M15,33.876,-2.369,2016,2,No
16N51M15,33.860,-2.297,2016,2,No
16N52M15,33.870,-2.576,2016,3,No
16N53M15,33.115,-2.281,2016,2,No
17N001G01,32.832,-3.746,2017,3,Yes
17N001G02,33.471,-3.236,2017,3,No
17N001G03,33.638,-2.901,2017,3,No
17N001G04,32.687,-2.103,2017,3,No
17N001G05,32.783,-2.185,2017,2,No
17N001G06,32.459,-2.721,2017,2,No
17N001G07,32.209,-2.325,2017,3,No
17N001G08,32.697,-2.367,2017,3,No
17N001G11,29.868,-6.753,2017,2,No
17N001G12,30.180,-6.869,2017,1,No
17N002G01,32.934,-3.610,2017,2,No
17N002G02,33.476,-3.184,2017,3,No
17N002G03,33.896,-2.426,2017,3,No
17N002G04,32.366,-2.171,2017,3,Yes
17N002G05,32.679,-2.805,2017,3,No
17N002G06,32.206,-2.318,2017,3,No
17N002G07,32.205,-2.325,2017,3,No
17N002G08,32.689,-2.433,2017,3,No
17N002G11,29.857,-6.704,2017,2,No
17N003G01,32.863,-3.764,2017,2,Yes
17N003G02,33.365,-3.195,2017,2,No
17N003G03,33.717,-3.072,2017,3,No
17N003G04,32.861,-2.174,2017,3,No
17N003G05,32.674,-2.759,2017,2,No
17N003G06,32.418,-2.206,2017,2,No
17N003G07,32.202,-2.325,2017,2,No
17N003G08,32.690,-2.435,2017,3,No
17N003G11,29.816,-6.616,2017,2,Yes
17N004G01,32.799,-3.897,2017,2,No
17N004G02,33.266,-3.263,2017,3,No
17N004G03,33.382,-3.194,2017,3,No
17N004G04,32.361,-2.144,2017,3,No
17N004G05,32.556,-2.273,2017,3,Yes
17N004G06,32.683,-2.356,2017,3,No
17N004G07,32.238,-2.248,2017,4,Yes
17N004G08,32.883,-2.650,2017,3,No
17N004G11,29.867,-6.717,2017,2,No
17N005G01,33.034,-3.943,2017,2,Yes
17N005G02,33.226,-3.310,2017,3,No
17N005G03,33.366,-2.678,2017,3,No
17N005G04,32.679,-2.130,2017,3,No
17N005G05,32.180,-2.716,2017,2,No
17N005G06,32.684,-2.407,2017,3,No
17N005G07,32.455,-2.722,2017,3,No
17N005G08,32.736,-2.413,2017,2,No
17N005G11,29.829,-6.788,2017,2,Yes
17N006G01,32.746,-3.994,2017,2,No
17N006G02,33.250,-3.294,2017,3,No
17N006G03,33.919,-2.525,2017,3,No
17N006G04,32.679,-2.155,2017,3,No
17N006G05,32.708,-2.450,2017,3,No
17N006G06,33.014,-2.629,2017,2,No
17N006G07,32.232,-2.237,2017,3,No
17N006G08,32.761,-2.374,2017,3,No
17N006G11,29.908,-6.744,2017,2,Yes
17N007G01,33.137,-3.676,2017,3,No
17N007G02,33.374,-3.199,2017,3,No
17N007G03,33.966,-2.466,2017,3,No
17N007G04,32.810,-2.463,2017,3,No
17N007G05,33.055,-2.852,2017,3,No
17N007G06,32.881,-2.655,2017,3,Yes
17N007G07,32.645,-1.648,2017,2,No
17N007G08,32.622,-2.408,2017,3,No
17N007G11,29.749,-6.812,2017,2,No
17N008G01,32.847,-4.031,2017,3,No
17N008G02,33.452,-3.245,2017,3,No
17N008G03,33.554,-2.987,2017,3,No
17N008G04,32.814,-2.464,2017,3,No
17N008G05,33.044,-2.937,2017,2,No
17N008G06,32.790,-2.577,2017,3,Yes
17N008G07,32.460,-1.468,2017,3,No
17N008G08,32.618,-2.409,2017,3,No
17N008G11,29.868,-6.694,2017,2,Yes
17N009G01,32.890,-4.021,2017,2,No
17N009G02,33.282,-3.308,2017,3,No
17N009G03,33.329,-3.000,2017,3,No
17N009G04,32.787,-2.143,2017,3,No
17N009G05,32.697,-2.824,2017,3,No
17N009G06,32.563,-2.259,2017,2,No
17N009G07,32.268,-1.600,2017,2,No
17N009G08,32.622,-2.399,2017,2,No
17N010G01,32.956,-3.847,2017,,No
17N010G02,33.663,-3.508,2017,3,No
17N010G03,33.267,-2.472,2017,3,No
17N010G04,32.722,-2.164,2017,2,No
17N010G05,32.684,-2.811,2017,3,No
17N010G06,32.285,-2.298,2017,3,No
17N010G07,32.518,-1.412,2017,2,Yes
17N010G08,32.892,-2.655,2017,3,No
17N011G01,33.251,-3.686,2017,2,No
17N011G02,33.749,-3.497,2017,3,No
17N011G03,33.465,-2.544,2017,2,No
17N011G04,32.728,-2.140,2017,3,No
17N011G05,32.760,-2.389,2017,3,No
17N011G06,32.555,-2.342,2017,3,No
17N011G07,32.392,-2.276,2017,3,Yes
17N011G08,33.219,-2.504,2017,3,No
17N012G01,33.216,-3.641,2017,2,No
17N012G02,33.332,-3.642,2017,2,No
17N012G03,33.650,-3.147,2017,3,No
17N012G04,32.740,-2.112,2017,3,No
17N012G05,33.127,-3.008,2017,3,No
17N012G06,32.527,-1.418,2017,2,No
17N012G07,32.507,-1.414,2017,3,No
17N012G08,33.263,-2.657,2017,2,No
17N013G01,33.221,-3.657,2017,3,No
17N013G02,33.682,-3.435,2017,3,No
17N013G03,33.760,-2.928,2017,2,No
17N013G04,32.780,-2.159,2017,3,No
17N013G05,33.118,-3.034,2017,3,No
17N013G06,32.241,-2.260,2017,3,No
17N013G07,32.539,-1.388,2017,3,Yes
17N013G08,32.855,-2.555,2017,3,No
17N014G01,33.002,-3.666,2017,3,No
17N014G02,33.374,-3.204,2017,2,No
17N014G03,33.659,-2.732,2017,3,No
17N014G04,32.361,-2.168,2017,3,No
17N014G05,33.053,-3.064,2017,3,No
17N014G06,33.406,-2.417,2017,3,No
17N014G07,32.397,-2.669,2017,3,No
17N014G08,32.680,-2.398,2017,3,No
17N015G01,33.012,-3.646,2017,3,No
17N015G02,33.370,-3.112,2017,2,No
17N015G03,33.888,-2.411,2017,3,No
17N015G04,32.688,-2.350,2017,3,No
17N015G05,33.019,-3.057,2017,2,No
17N015G06,33.381,-2.895,2017,3,No
17N015G07,32.173,-2.930,2017,2,No
17N015G08,32.683,-2.452,2017,3,No
17N016G01,32.904,-3.555,2017,2,No
17N016G02,33.263,-3.228,2017,2,No
17N016G03,33.879,-2.450,2017,3,No
17N016G04,32.685,-2.342,2017,2,No
17N016G05,32.884,-3.102,2017,3,No
17N016G06,33.050,-2.645,2017,2,No
17N016G07,32.542,-1.390,2017,2,No
17N016G08,32.763,-2.372,2017,3,No
17N017G01,32.831,-4.023,2017,2,No
17N017G02,33.271,-3.295,2017,3,No
17N017G03,33.347,-3.045,2017,2,No
17N017G04,32.789,-2.470,2017,2,No
17N017G05,32.203,-2.321,2017,2,No
17N017G06,33.178,-2.722,2017,2,No
17N017G07,32.542,-1.416,2017,1,No
17N017G08,32.743,-2.412,2017,3,No
17N018G01,32.885,-4.050,2017,2,No
17N018G02,33.242,-3.322,2017,2,No
17N018G03,33.292,-2.881,2017,3,Yes
17N018G04,32.755,-2.285,2017,3,No
17N018G05,32.641,-1.673,2017,3,No
17N018G06,32.773,-2.619,2017,2,No
17N018G07,32.289,-1.639,2017,2,No
17N018G08,32.756,-2.432,2017,3,No
17N019G01,32.851,-3.918,2017,2,No
17N019G02,33.130,-3.717,2017,1,No
17N019G03,33.701,-3.127,2017,3,No
17N019G04,32.803,-2.151,2017,3,No
17N019G05,32.756,-2.705,2017,3,No
17N019G06,33.396,-2.657,2017,3,No
17N019G07,32.538,-1.406,2017,2,No
17N019G08,33.175,-2.523,2017,1,No
17N01LC,33.241,-3.657,2017,2,No
17N01M05,33.261,-3.688,2017,2,Yes
17N01M06,32.871,-4.717,2017,2,No
17N01M08,33.221,-4.058,2017,2,No
17N01M10,32.164,-2.936,2017,3,No
17N01M11,33.138,-4.007,2017,2,No
17N01M14,33.278,-3.803,2017,2,No
17N01M16,33.274,-3.969,2017,3,Yes
17N01M17,33.140,-4.015,2017,3,No
17N01M18,32.930,-4.901,2017,3,No
17N01M20,33.494,-3.569,2017,2,No
17N01M21,33.023,-4.816,2017,3,No
17N01M22,32.191,-2.852,2017,1,No
17N01M25,32.817,-4.174,2017,3,No
17N01M26,33.117,-4.483,2017,,No
17N01M30,33.233,-3.903,2017,2,No
17N01M32,33.078,-2.839,2017,2,No
17N020G01,32.828,-3.911,2017,2,No
17N020G02,33.318,-3.354,2017,3,No
17N020G03,33.670,-2.880,2017,2,No
17N020G04,32.850,-2.142,2017,3,No
17N020G05,32.713,-3.145,2017,3,No
17N020G06,32.419,-2.332,2017,3,No
17N020G07,32.454,-1.473,2017,2,No
17N020G08,33.218,-2.563,2017,3,Yes
17N021G01,32.827,-3.839,2017,3,No
17N021G02,33.264,-3.254,2017,3,No
17N021G03,33.674,-2.862,2017,3,No
17N021G04,32.852,-2.180,2017,3,No
17N021G05,32.971,-2.848,2017,3,No
17N021G06,32.771,-2.613,2017,2,No
17N021G07,32.531,-1.414,2017,1,No
17N021G08,32.644,-2.119,2017,2,No
17N022G01,32.868,-3.713,2017,2,No
17N022G02,33.302,-3.189,2017,3,No
17N022G03,33.800,-2.781,2017,2,No
17N022G04,32.726,-2.176,2017,3,No
17N022G05,32.951,-2.903,2017,3,No
17N022G06,33.067,-2.705,2017,3,No
17N022G07,32.442,-2.762,2017,3,No
17N022G08,32.668,-2.141,2017,2,No
17N023G01,33.004,-3.661,2017,3,No
17N023G02,33.364,-3.208,2017,3,No
17N023G03,33.883,-2.578,2017,3,No
17N023G04,32.706,-2.113,2017,3,No
17N023G05,33.132,-2.926,2017,2,No
17N023G06,33.374,-2.657,2017,3,No
17N023G07,32.503,-1.412,2017,3,No
17N023G08,32.686,-2.137,2017,3,No
17N024G01,33.160,-3.633,2017,2,No
17N024G02,33.365,-3.226,2017,2,No
17N024G03,33.889,-2.570,2017,3,Yes
17N024G04,32.805,-2.326,2017,3,No
17N024G05,33.127,-2.940,2017,3,No
17N024G06,33.027,-2.616,2017,2,No
17N024G07,33.259,-2.583,2017,2,No
17N024G08,32.678,-2.178,2017,2,No
17N025G01,33.229,-3.696,2017,2,No
17N025G02,33.279,-3.137,2017,2,No
17N025G03,33.887,-2.532,2017,3,No
17N025G04,32.988,-2.103,2017,3,No
17N025G05,33.179,-3.079,2017,3,No
17N025G06,32.194,-2.327,2017,1,No
17N025G07,33.263,-2.584,2017,1,No
17N025G08,32.778,-2.354,2017,3,No
17N026G01,33.096,-3.818,2017,2,No
17N026G02,33.270,-3.163,2017,2,No
17N026G03,33.557,-2.946,2017,3,Yes
17N026G04,32.728,-2.167,2017,3,No
17N026G05,33.317,-2.887,2017,3,No
17N026G06,32.598,-1.479,2017,3,No
17N026G07,32.294,-1.670,2017,2,No
17N026G08,32.776,-2.368,2017,2,No
17N027G01,33.216,-3.672,2017,2,No
17N027G02,33.288,-3.172,2017,3,No
17N027G03,33.639,-2.882,2017,3,No
17N027G04,33.000,-2.077,2017,3,No
17N027G05,32.304,-2.340,2017,3,No
17N027G06,33.057,-2.307,2017,3,No
17N027G07,32.544,-1.382,2017,3,No
17N027G08,32.779,-2.389,2017,2,No
17N028G01,33.221,-3.664,2017,3,No
17N028G02,33.755,-3.474,2017,3,No
17N028G03,33.822,-2.348,2017,3,No
17N028G04,32.829,-2.485,2017,2,No
17N028G05,32.442,-2.211,2017,2,No
17N028G06,33.052,-2.326,2017,3,No
17N028G07,32.538,-1.434,2017,2,No
17N028G08,32.786,-2.405,2017,3,No
17N029G01,33.038,-3.678,2017,3,No
17N029G02,33.217,-3.687,2017,2,No
17N029G03,33.935,-2.226,2017,3,No
17N029G04,32.800,-2.471,2017,2,No
17N029G05,32.945,-2.895,2017,3,No
17N029G06,33.044,-2.322,2017,3,No
17N029G07,32.546,-1.432,2017,2,No
17N029G08,32.758,-2.373,2017,3,No
17N02M05,33.294,-2.699,2017,3,Yes
17N02M06,32.855,-4.677,2017,2,No
17N02M08,33.293,-2.683,2017,2,No
17N02M10,32.738,-2.165,2017,2,No
17N02M11,33.795,-2.174,2017,3,No
17N02M14,33.380,-2.664,2017,2,No
17N02M16,33.013,-4.096,2017,2,No
17N02M17,33.144,-3.692,2017,1,No
17N02M18,33.102,-2.961,2017,,No
17N02M20,33.258,-3.678,2017,2,No
17N02M21,33.133,-4.677,2017,2,No
17N02M22,32.935,-2.143,2017,3,No
17N02M25,32.821,-3.750,2017,3,No
17N02M26,33.237,-3.933,2017,2,No
17N02M30,33.213,-3.770,2017,2,No
17N02M32,33.340,-2.924,2017,3,Yes
17N030G01,33.047,-3.679,2017,2,No
17N030G02,33.223,-3.679,2017,2,No
17N030G03,33.994,-2.208,2017,3,No
17N030G04,32.800,-2.488,2017,3,No
17N030G05,33.120,-3.230,2017,2,No
17N030G06,33.245,-2.292,2017,3,No
17N030G07,33.172,-2.019,2017,3,No
17N030G08,32.753,-2.376,2017,3,No
17N031G01,32.903,-3.574,2017,3,No
17N031G02,33.220,-3.676,2017,2,No
17N031G03,33.886,-2.514,2017,2,No
17N031G04,32.871,-2.937,2017,3,No
17N031G05,32.541,-2.405,2017,3,Yes
17N031G06,32.466,-2.896,2017,3,No
17N031G07,33.235,-2.416,2017,3,No
17N031G08,32.677,-2.431,2017,3,No
17N032G01,33.135,-4.468,2017,2,Yes
17N032G02,33.187,-3.621,2017,2,No
17N032G03,33.806,-2.445,2017,1,No
17N032G04,32.904,-2.803,2017,3,No
17N032G05,32.553,-2.257,2017,2,No
17N032G06,32.548,-2.685,2017,2,No
17N032G07,32.722,-2.142,2017,3,No
17N032G08,32.672,-2.438,2017,3,Yes
17N033G01,33.090,-4.604,2017,2,No
17N033G02,33.199,-3.691,2017,2,No
17N033G03,33.507,-2.660,2017,3,No
17N033G04,32.922,-2.834,2017,2,No
17N033G05,32.207,-2.321,2017,3,No
17N033G06,32.740,-2.610,2017,2,No
17N033G07,32.456,-1.474,2017,3,No
17N033G08,32.876,-2.629,2017,3,Yes
17N034G01,33.091,-3.743,2017,2,No
17N034G02,33.450,-3.152,2017,3,No
17N034G03,33.360,-2.593,2017,3,No
17N034G04,33.020,-2.851,2017,3,No
17N034G05,32.229,-2.307,2017,3,No
17N034G06,32.657,-2.592,2017,3,No
17N034G07,33.689,-2.346,2017,3,No
17N034G08,32.683,-2.140,2017,2,No
17N035G01,33.051,-3.690,2017,2,No
17N035G02,33.473,-3.193,2017,4,No
17N035G03,33.416,-2.926,2017,3,No
17N035G04,32.638,-2.176,2017,3,No
17N035G05,32.932,-2.495,2017,2,No
17N035G06,32.537,-2.338,2017,3,No
17N035G07,33.287,-2.141,2017,1,No
17N035G08,32.678,-2.149,2017,3,No
17N036G01,33.039,-3.689,2017,2,No
17N036G02,33.358,-2.988,2017,3,No
17N036G03,33.294,-2.987,2017,3,No
17N036G04,32.678,-2.161,2017,3,No
17N036G05,33.199,-2.605,2017,3,No
17N036G06,32.537,-2.696,2017,2,No
17N036G07,33.050,-2.278,2017,3,No
17N036G08,32.757,-2.580,2017,2,No
17N037G01,33.051,-3.664,2017,2,No
17N037G02,33.233,-3.136,2017,3,No
17N037G03,33.917,-2.546,2017,3,No
17N037G04,33.101,-1.990,2017,3,No
17N037G05,33.023,-2.780,2017,3,No
17N037G06,32.440,-2.921,2017,3,No
17N037G07,33.087,-2.189,2017,3,No
17N037G08,32.681,-2.414,2017,3,No
17N038G01,33.009,-3.650,2017,2,No
17N038G02,33.194,-3.079,2017,3,No
17N038G03,33.946,-2.499,2017,3,No
17N038G04,32.714,-2.161,2017,2,No
17N038G05,33.034,-3.080,2017,3,No
17N038G06,33.112,-2.074,2017,3,No
17N038G07,32.986,-2.096,2017,3,No
17N038G08,32.328,-2.323,2017,3,No
17N039G01,33.034,-3.645,2017,3,No
17N039G02,33.271,-3.177,2017,3,No
17N039G03,33.917,-2.605,2017,3,No
17N039G04,33.012,-2.208,2017,2,No
17N039G05,33.045,-3.124,2017,2,No
17N039G06,33.246,-2.558,2017,2,No
17N039G07,32.726,-2.147,2017,4,No
17N039G08,32.193,-2.357,2017,2,No
17N03M05,33.094,-4.720,2017,2,No
17N03M06,33.182,-4.055,2017,3,No
17N03M08,33.283,-2.659,2017,2,No
17N03M10,32.405,-2.281,2017,3,No
17N03M11,33.822,-2.230,2017,3,No
17N03M14,33.361,-2.627,2017,3,Yes
17N03M16,33.296,-3.915,2017,2,No
17N03M17,33.072,-3.830,2017,2,Yes
17N03M18,33.029,-3.190,2017,3,No
17N03M20,33.011,-3.734,2017,2,No
17N03M21,33.142,-4.583,2017,2,No
17N03M22,32.697,-2.420,2017,4,No
17N03M25,32.838,-3.836,2017,3,No
17N03M26,33.179,-4.049,2017,1,No
17N03M30,32.788,-4.095,2017,2,No
17N03M32,33.297,-2.859,2017,3,Yes
17N040G01,33.043,-3.897,2017,2,No
17N040G02,33.207,-3.305,2017,2,No
17N040G03,33.980,-2.305,2017,3,No
17N040G04,33.142,-2.904,2017,3,No
17N040G05,33.127,-3.018,2017,2,No
17N040G06,33.245,-2.803,2017,3,No
17N040G07,32.260,-1.595,2017,3,No
17N040G08,33.141,-1.999,2017,3,No
17N041G01,32.833,-3.961,2017,2,No
17N041G02,33.246,-3.328,2017,1,No
17N041G03,33.974,-2.294,2017,3,No
17N041G04,33.160,-2.884,2017,3,No
17N041G05,33.121,-3.004,2017,3,No
17N041G06,33.180,-2.473,2017,3,No
17N041G07,32.294,-1.585,2017,2,No
17N041G08,32.195,-2.325,2017,3,No
17N042G01,32.826,-3.798,2017,3,No
17N042G02,33.219,-3.316,2017,3,No
17N042G03,33.584,-2.738,2017,2,No
17N042G04,33.291,-2.881,2017,2,No
17N042G05,32.644,-1.561,2017,3,No
17N042G06,32.847,-2.608,2017,3,No
17N042G07,32.520,-1.487,2017,3,No
17N042G08,32.689,-2.451,2017,2,No
17N043G01,32.794,-3.790,2017,2,No
17N043G02,33.338,-3.647,2017,3,No
17N043G03,33.646,-2.898,2017,3,No
17N043G04,32.781,-2.098,2017,3,No
17N043G05,32.293,-2.783,2017,3,No
17N043G06,32.543,-2.577,2017,2,No
